target_address,target_exgraph_node_id,full_asof__kmeans,full_asof__gmm,full_asof__hdbscan,trajectory__kmeans,trajectory__gmm,network__kmeans
0x6a89560c4acd7100a8bf099819d213261865a346,322928,1,9,-1,1,1,3
0x6a91b82a9abd58963b164d01cbf793cf60c089fd,62616,8,9,-1,1,1,0
0x6a91e057fe273ace7e5030ae62b64abb774e0586,177760,8,9,1,1,1,0
0x6a98ca44a35adbdc0d4cd91e06453cb67a2dd63a,325941,4,0,-1,0,2,2
0x6a9afd998c2b0c621e09648a098b0bd7df19d776,208941,2,4,4,3,0,-1
0x6a9b9563f32bc418f35067ce47554c894799515b,150115,9,5,7,4,4,-1
0x6a9e6d86475a3061674abea97b1cbd9f67815ead,324960,1,1,0,2,2,3
0x6aae9dd3f44abbda2050761d382674cb35fc803b,114873,7,2,7,2,2,-1
0x6ab075abfa7cdd7b19fa83663b1f2a83e4a957e3,48080,8,1,-1,2,1,4
0x6ab0bfded6af31cb0a5987f08564ecfbee691757,184590,1,1,-1,2,1,0
0x6ab880afd1e0c7786cc5d05f4fd9b17761768da8,565497,7,8,-1,2,1,-1
0x6abdb97d31f31236681f2b29f292a343332cb175,477638,2,3,10,3,0,-1
0x6ac39ce43801b4eaccb19a6d303041ca9a3a706b,109521,1,1,-1,2,3,0
0x6ac45a8dc2c06f14d56084d50e4afe690f558684,322166,1,6,-1,2,1,3
0x6ac9e51ca18b78307fe7df2a01cd3b871f6348d0,230106,7,8,2,2,1,2
0x6acb3cf41088a1b7eda9710b5e64d7b2428d7616,634484,6,5,6,0,3,-1
0x6acb6d28c7d3cb7155d38123efe37bdd3d2b4eb3,96459,3,5,7,0,3,-1
0x6ace9cffeb1ddcdee9ed814f35a318ff61572630,89503,8,8,-1,1,1,0
0x6ad41498f8732f8e5aae8922e345dad72b27d9be,877522,3,5,7,0,3,-1
0x6ad43c5d2cb9fe5cfb34a03ac86456e0c1ad16ae,748708,3,5,-1,2,2,-1
0x6ad5899088ca31f129e9b036de67d7b7daecb63f,1283102,4,5,7,2,3,-1
0x6ad80e0199bdbc6cb6640937dd371ac261f01fef,275985,4,2,7,2,3,-1
0x6adbd11803e39853d65699ddc6fa1d19f73f9e3e,170685,3,5,-1,1,1,-1
0x6adbe02b1a27b0b4a0ebf8b7be351c34d25dbf0d,71829,2,4,4,3,0,-1
0x6adda6d6f39eb6cc870380ae2485c37f5a1490d1,672258,3,5,-1,0,3,-1
0x6ae0c5e73acdfd118af52a0eb50abdb6e3198ff7,174125,7,8,-1,2,1,-1
0x6ae2f4b0620bbb38d11b2256056aa46f2747536d,690200,4,2,7,2,2,-1
0x6aed56ac3fd77bd5f84e1ed0f48800ef7e24fe61,981643,3,2,-1,0,3,-1
0x6aee00de6440344f2f61b62f0f6708e90f5a388a,1138802,7,1,2,2,2,2
0x6af2d1a67ea8421860bd7c5aaccffdbed1a71e4f,71757,8,9,2,1,1,0
0x6afdab9ebd31753f2d3106e4eae20a1de27776e8,225958,8,9,2,1,1,0
0x6b00fc3d9d1cd2f89029f76a106336f07a7f2f83,749224,7,1,2,2,2,2
0x6b074c284dd6a8e87bc9634a5728c26f0f0c0f5b,872329,3,2,-1,0,2,-1
0x6b08aa3f820b37acc411ca0f890f144516154aa9,159621,7,0,2,2,2,2
0x6b11142d2eef298e3ce07b5c682dfdb6b173557e,159150,8,7,-1,1,1,4
0x6b11d23e1c2078780b042c35b95e31c8d6834883,80557,4,2,7,2,2,-1
0x6b1220b40ea9627f2512b2381d498073279c30b5,1742565,3,5,-1,0,3,-1
0x6b18fb2248ed2fddd1c639eec40fed4a5d596747,625694,4,2,7,2,2,-1
0x6b1b4dfe26a82a4272b286b7408f86532caaa30f,210640,3,5,-1,1,1,-1
0x6b1d635d090fcb2a27548b2ae22c352137002898,142602,7,2,-1,2,1,-1
0x6b1f23bc315e3bc53e203091c9e79c5138558c05,1208269,9,5,5,4,4,-1
0x6b216a545ba93fcec51e2ce255f6248f57ea980d,318147,1,1,-1,2,2,0
0x6b281612dda6d07a14d2d61787b1ea12a96894c5,1221244,6,5,6,0,3,-1
0x6b2bb0202e8baa89ce8f42b7c76a22cdc37b7157,47658,4,0,2,2,3,2
0x6b32ae7f5db70749543ce0cd4932abbc501a7f6f,49426,1,1,2,2,2,4
0x6b354c4505f30adb4b70643a7a3e3bc375194aa0,225122,7,1,2,2,2,2
0x6b36f1156cee008de5ac62bd3b319e50defecf5c,573369,3,5,7,0,3,-1
0x6b38b2f7f357cf97bd58eb5d2f94e3cdc8a7e70c,90075,8,9,-1,1,1,2
0x6b3b797ce3c99f7ee79dcef01953bc4cf2de41f3,28294,6,2,7,0,3,-1
0x6b3bce727cae75a6a9f915325ad664f8e641b167,1328505,2,5,-1,3,4,-1
0x6b3d3fcdb08d0813fdf0e1267c2eca056eab3415,164680,7,1,2,1,1,2
0x6b412d6fb24d6f0a17641afde687d5171839db75,287989,7,2,7,1,1,-1
0x6b446b9a6bed0d5f4f5db577856156c1e18037ac,777638,7,2,7,2,2,-1
0x6b466c24b0651d52995a66d3e653398c308a4e96,319650,1,1,0,2,3,3
0x6b57844faf88db2199e90f81d7e250b3f516cc4b,237328,8,9,-1,2,1,0
0x6b5a17d8e4e44f0cd68899f5758a9cef9a1403d9,317405,9,5,-1,4,4,-1
0x6b5cbc9a17e2cc5f2725bd73ba2b53fcef8c0e67,860404,2,3,-1,3,0,-1
0x6b5dc2cad01de32e07b16ec79cd98aed35d4972e,1360950,3,0,-1,2,2,2
0x6b6512abf3d357d64048e92fee9b1267d11ffb65,1189187,4,2,-1,2,3,-1
0x6b67623ff56c10d9dcfc2152425f90285fc74ddd,4907,5,7,1,1,1,0
0x6b699ae0b709d944c0d4e3d3671c5dee934cf638,194862,7,1,2,2,2,2
0x6b6dbbc1e6c46eea91f1ebf790f02e0c8dedb852,22443,4,2,-1,0,3,-1
0x6b77264fa370dc92f1d802a8c62fed43347eb024,449196,1,6,2,2,3,4
0x6b7db60f53ac1a3ebc1f349dd8ef94ddc2250f1e,1274386,9,5,-1,4,4,-1
0x6b7e6143744174d84b67f0bb7a741f0cc2ad0fb0,272446,7,0,-1,1,1,2
0x6b803123c5fb72b772f1326d3b80e4cc5b992a24,18846,7,2,7,2,1,-1
0x6b807b1cc7e5cb402f4d9647042d94411c5e6c34,242329,8,9,2,1,1,0
0x6b88ee85a06bfe2d378a87c22551bef39f7d889b,86316,6,2,-1,2,3,-1
0x6b89b137d3f91a29d01255c5b4049229f0077902,317444,9,5,3,4,4,-1
0x6b8df5e554f979dc93905ad42e0973349e4880c3,184915,7,1,2,2,2,4
0x6b8ed6f28c0b5fdf2a1d6f999b71c5d936f78929,24666,5,9,-1,1,1,0
0x6b90a1dbd87ac5ccf3aafb426b28edccdafb167f,542093,7,2,7,1,1,-1
0x6b92cead2602decf90877945845c80d76f90b850,460916,4,2,-1,0,3,-1
0x6b9b2d0ef03971ae9ac1750e72b8d9bd0312b640,149151,7,8,2,2,2,2
0x6b9ce6b2e288fe0d9e3639fe684e7f1588fb0d2c,136339,8,9,-1,1,1,4
0x6ba13915bbddacd37b92278e0d9471c9c747ef30,123555,8,7,-1,1,1,2
0x6ba2d79aa772ab2b6b63ab29527170f80a84b25b,877258,4,2,7,2,2,-1
0x6ba809a7f184d17642694cbaafa7f30da3439af4,461215,8,8,2,1,1,4
0x6ba9bab89e215da976776788630bce75e331b87d,1517126,8,8,2,2,1,4
0x6baffb1bbf62da4b91c2dad6c89f767326958e1a,59830,7,2,7,2,2,-1
0x6bb1e68ce8f9561b07b6859869d761d76894ad7d,354809,8,9,-1,1,1,4
0x6bb2e733e633c8e5e30fb2e8c364d1d94aee954c,959057,4,2,7,0,3,-1
0x6bb8acab4849aedc8dab242f8ae3e4604d151081,83451,8,9,-1,1,1,0
0x6bbb2830192d021e4ee50f58ae0c279bc8894c8a,328996,4,2,-1,2,3,-1
0x6bc5a51d2335f8f86cc1065cf58e4273eb9d6a87,106744,7,2,7,2,2,-1
0x6bc775135a138bf8839e3137c93e9b3b75345707,73635,8,9,-1,1,1,4
0x6bd3bb86d3f15c86a3337286337e36cc0190460c,320098,3,0,2,0,3,2
0x6bd47e45b03e4ab38837848e97da7a6eea3169c4,463554,2,4,4,3,0,-1
0x6bd741f551edb88fae6cb6b1ee87481c28ca83b1,77590,7,1,2,2,2,4
0x6bdb3c76c533302ac2befa9a9d87a6dac5adf4db,520478,7,2,-1,2,2,-1
0x6bdf68a12fbb736d96df345fe32c5888d141f902,292326,7,0,2,2,3,2
0x6be3783b53e88c3c5b4cf010f660f604e4392aad,1538194,7,8,2,2,1,2
0x6be3b71b0f47ab623da94bf0beb16547b2225bfb,317119,2,5,-1,3,1,-1
0x6be922c55c5e094cfd06ee5d2f897750a1eb5a82,294884,6,5,-1,0,2,-1
0x6bec660aa6568e5f469def9b829a06e7bf802e9f,109167,4,2,7,0,3,-1
0x6bef9e357f6a86e9553bac4598280caf1bf20cf3,316299,1,0,2,2,2,4
0x6bf06616e493fe1cd33ea2941fce407cd9fc6eb8,782168,1,6,0,0,3,3
0x6bf7fda767e4f8337f8bb2cabc9a4894072b53aa,197995,7,8,2,2,1,2
0x6bf97f2534be2242ddb3a29bfb24d498212dcded,616,5,7,-1,1,1,0
0x6c059d2d843d6ceb855b0d15cfd69c22be3f845f,328436,4,0,2,2,2,2
0x6c07619adb26f83b81b1dc8e5aa4b71444f50053,209207,4,2,-1,2,3,-1
0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,12013,5,9,1,1,1,0
0x6c1fb499c31aedce4c535d250993fe25859f5823,226855,4,0,2,2,3,2
0x6c28dcbc89f34f2c7f874ead004ed40e9b26aa69,1261188,2,4,3,3,0,-1
0x6c2941bc8c62d3e3bf226457eba4b7ff130066ce,316056,2,3,10,3,0,-1
0x6c31b772cc57cac99c85d2d0b0df8e54b07a7a55,8542,7,2,7,2,2,-1
0x6c387510ccd8a20a9e72f1859f80149e274ee696,191946,3,0,2,2,3,2
0x6c3ceeacba7c0c76b57e401e84ed8dae9ebbef6e,746900,2,3,-1,3,0,-1
0x6c456f4c8f96bb5878c0966e5ae4ac58bb4009e7,1389960,8,9,-1,1,1,4
0x6c4fd511973a0097d235f1d11f7ce18edd0e9f63,261319,5,7,-1,1,1,1
0x6c5774319f2b9cdd7cc9e6efc220e050d0c028af,781637,4,2,-1,2,3,-1
0x6c5fc7d10dc90fc582f15bf842966c2d5e9c9ce3,206342,7,1,2,2,2,2
0x6c6547f194057018b3a3eaed919d7039ec37d51d,10095,7,8,2,2,1,2
0x6c6881b309ee7bb6563920c64b76f2d6e9fd7ddc,272076,3,5,7,0,3,-1
0x6c8d774dc803260794e5f4b1de69b65cdac1d25f,848174,4,2,7,2,2,-1
0x6c905032801ceae4c177e3c6ce60703380b664fe,926640,4,2,-1,2,2,-1
0x6c9220eb7c7884be6128784bbdf977cd498ad3d5,809443,2,4,4,3,0,-1
0x6c92b1ea5f72e9402db947bb77701193f637d96b,477940,9,5,5,4,4,-1
0x6c93fd53bc54a4d5f2f43781382dc6c7dbe93512,251815,7,2,-1,1,3,-1
0x6c96f13543c303b850029179dfdc88d1038e0516,71374,7,8,2,2,1,2
0x6c9ae5eed0ba364164a0f73d929ab328eee9fca3,89016,4,0,-1,2,1,2
0x6c9c7b7a8d79490e034330d8f8118a57eabb478a,423347,7,2,-1,1,1,-1
0x6c9d983d5a3e346299077d0e62edaf8be06349ac,1783119,8,1,2,2,1,4
0x6ca222c882ae142c52b375a333d1dc91f40c3970,68090,7,9,-1,1,1,-1
0x6ca465e5bb3198cb557aa072c4caaf91ea0c29b3,165105,8,9,2,1,1,4
0x6cad6ed91680ccb4e85b5ec35dc7d4b0b4853ba2,120184,4,2,-1,2,2,-1
0x6caefdfb9603f539c1ad291d7f6a81cc895cd84a,236271,2,4,4,3,0,-1
0x6cb40af34b689ca917a97067c446694d1feade40,109347,9,5,5,4,4,-1
0x6cb9c54274d4f7af5b86de5f8b16276abc334167,18203,8,8,-1,1,1,2
0x6cba43a7b6ebe99882b212ee12748a7238e303da,1358587,2,5,3,3,4,-1
0x6cba4aca7c79a4971b3d4ed4ba003f6de5d08dc3,456062,4,2,-1,0,3,-1
0x6cbc5fee60fa15e6f10de892e899151189cc9a6e,54827,3,0,2,0,3,2
0x6cbd920f648c35ae2e512ceb2f317a52439b43aa,51580,7,2,-1,2,3,-1
0x6cbe546c3502e1ec7be992db2bc49f852de0fdac,167424,7,1,2,2,3,2
0x6cc129ab1b518f6d5deca9d4737ca0e958d0a14a,261864,4,0,2,2,3,2
0x6cc5bff8e3b1879e7677d26030dbae650e952a6b,656717,6,5,7,0,3,-1
0x6cccb54f2c63ead3a51bdd9aa3fe4f82fb01ca08,788271,9,5,5,4,4,-1
0x6ccf3459805cc79111ab1c5495d919b38ae19cb3,759113,2,3,9,3,0,-1
0x6cd1a029f270c9a3eeeb124a457b0d676893d8ea,202007,8,1,2,2,2,4
0x6cd4272d3ffb727b8df4dc880c31c4be51ec82ac,321280,4,0,-1,2,2,2
0x6cdf86e8892cdf00a7a144d81edb8e8fb6325461,262465,4,2,-1,2,2,-1
0x6ce0af359e419641f9bb661486b982f7bd6cf011,182022,8,9,-1,1,1,1
0x6ce6bb0ac939ee9f33b21a92ddee62a0c288f3a6,107422,7,2,-1,1,1,-1
0x6cec4deec19008919d8fa17ccbeb2d7fb1240f61,75930,7,1,2,2,3,4
0x6cec6027f5be7273050f733c09724e2e57b9b832,1336302,2,5,-1,3,0,-1
0x6ceca7911c1a4dd84451716b698995324609ad48,61580,7,8,2,1,1,2
0x6ceee11526aabc9e59c7dc302acf3270f9f945e2,564545,2,5,-1,4,4,-1
0x6cf69059dd4a86987bc8a4c334b83ea8fa9f4037,250156,7,8,1,2,2,4
0x6d0249902b6564879ad1c0caa180753df4670e8a,365235,2,3,8,3,0,-1
0x6d0267156f1c6ce44caa4bf129b76009d3d41830,159454,5,7,1,1,1,0
0x6d02ae09683f311a7269279a1499382ed1e58ad1,631430,3,2,-1,0,2,-1
0x6d03554c17be222d5d788630aaf106d1087bb181,331004,4,6,1,2,2,-1
0x6d0505adb491948bb543163ce23c3d752bf1958d,1295110,4,0,-1,2,2,2
0x6d0998e0513a739d1af438e35fe33b4dad258920,41462,5,7,2,1,1,0
0x6d0b3db2d2e848631a2e12aea38f6c55099437f2,187581,8,9,2,1,1,0
0x6d10ab9b038122124de213a2ba8c9e6234ff3d4c,168966,5,7,-1,1,1,0
0x6d140563ddbb79fc89a822390fc15b43e8f1fff1,162871,4,2,-1,2,3,-1
0x6d147552748e2063df2621988f185f7a6992e438,83046,4,2,-1,2,2,-1
0x6d155c454c03909443f3ab06cc690900bed6298b,20128,2,5,-1,3,1,-1
0x6d16ab5fc5cf160b04b8ad90bf4554fc72a5d18a,591727,3,5,-1,0,2,-1
0x6d1ecded71c902883b942964fdf44d214ffc91d9,709791,5,7,1,1,1,1
0x6d2105257ffd6fc226e5bb69f4caa1090a46be1c,66069,9,5,5,4,4,-1
0x6d24feb9195bb9407ca31002fea7e88d6ad2b6f6,1345884,2,0,2,3,1,2
0x6d256bed8a2dffff8eb3a687c9e4001fe33c4a32,315678,9,0,-1,0,4,2
0x6d2900f27d3b4d03832b5cfb3992427bb232d3c7,541826,4,2,7,0,2,-1
0x6d2ad2c79a8a8c4a6c77140dfc56bda96e0ddac3,319135,1,0,2,2,2,2
0x6d2d963d6c95c49072adb04140b81420361ec81d,319875,1,6,-1,0,3,4
0x6d3cb41fd204b87c75ee6a48829de62703e52c3d,247790,4,2,7,2,2,-1
0x6d3d576d316925fbf4a6ba443ce8000b5a723bb1,38695,1,1,2,2,2,4
0x6d4f19f1b4436dce310fd8469bce8c05743a4bf9,18591,3,5,-1,0,3,-1
0x6d57af94fbc500f1da66da43197f800e244cec47,4193,4,2,-1,2,3,-1
0x6d608ea4de61f9a331d725749b7e283fbe7c534e,954494,3,5,7,0,3,-1
0x6d62ff73bfadac8e24af5a5d86135d85350f5c09,37978,7,8,2,2,2,2
0x6d6c5c4f09d34000ebe1ab8c766a4dc03971c158,686524,2,3,2,3,0,4
0x6d6e7d5c82a1131bcb3d51ee50cdca23b930dfaf,62880,6,2,-1,0,2,-1
0x6d6e8e514ff18f508c3bcecb7f0d9c02a4177a4e,86247,6,5,-1,0,3,-1
0x6d70fe2c48bd2fa5c30ec4c7708dd1472eb29847,108410,7,2,-1,2,2,-1
0x6d733ce6b2bd6d6c19bdbfb0fb94b9e1730b6a8f,1261122,2,5,-1,3,1,-1
0x6d765f26e56384ad21c5103995ad1c21fd239589,60191,7,8,-1,2,1,2
0x6d79ddb41cb26675dae6e934df7528ebe118f322,1316797,2,3,9,3,0,-1
0x6d7b3df4ce0598bddf21f8818dda65798236c8e4,627989,3,5,6,0,3,-1
0x6d7d3ea53cf69aec67493dab84d68b95eb7b7e73,250358,4,2,-1,0,3,-1
0x6d7d5c12d617ef378e92748a4abaeb169e661294,199325,7,2,7,2,1,-1
0x6d80150d2804a739031c64f7a92c3e193be7b204,129246,2,4,4,3,0,-1
0x6d802f848335b8b7c3de151cb65c411c668e9384,811812,7,0,2,2,2,2
0x6d807646699364ded3fb01ecb432de8a14341534,327783,1,0,-1,2,2,4
0x6d80d27e181715b20fec6a5492fc0b5f2a93931b,155262,7,8,2,2,1,2
0x6d885b0abb36147058a68d96e81001fb312b1d26,369652,3,5,-1,0,3,-1
0x6d8e9b3ed089a0b358b4d75bd8a8722b6415c05a,301979,3,5,7,0,3,-1
0x6d90bffb3da5b53b0fdd2388b7dff4f7341f8ae1,1303177,2,4,4,3,0,-1
0x6d9350678957a506d2954ad721e7c0081d158ff1,317918,1,0,-1,2,3,2
0x6d94c010c95fd8b6d824c290a85def68b3857e16,317817,2,5,-1,3,0,-1
0x6d990e9205bf14b57fb7c71b9fa0bdc707ad756e,1048467,1,1,0,2,3,3
0x6d9a6835d7562d0458c821eb7b1438a313b9ae13,14845,5,7,2,1,1,1
0x6da0a1784de1abdde1734ba37eca3d560bf044c0,71999,5,9,-1,1,1,0
0x6da0da6ad472b35deec827f5ba6e8963fb98a742,327226,4,2,7,2,2,-1
0x6da5869c1531c7a3344765fd1653c7797a2aa313,1765814,7,8,1,2,2,-1
0x6da8d5c87b45f401889148d4ad36b270c7ddad67,65386,4,2,-1,2,2,-1
0x6dadad611b4cec834902281d46c279b951c95db3,1369377,3,5,-1,0,3,-1
0x6db1a2b02483f68a98394edcbdf866e982c6f9ef,720456,9,5,3,4,4,-1
0x6db43f9ca8c93b0d4493ef342e033f1f42691833,17464,4,2,-1,2,3,-1
0x6db4f5866e43039ab35ed86baaf2ee7ec7718881,1474265,6,5,-1,2,2,-1
0x6db5fd4d10f574636098de4b539b0b8e6c996016,326042,3,5,-1,0,3,-1
0x6db64627a5633711e13964b9a259e7d7c617e69f,85956,7,2,7,2,3,-1
0x6dbde3ab50f767732013604704220dd147638df1,319392,1,0,2,2,2,2
0x6dbe7f53320da472f5be61012924f79079abd31c,497792,0,6,1,2,2,-1
0x6dc2088a484ceb0ee923382c85fc98aa69a6682b,325795,2,3,10,3,0,-1
0x6dc30a42c431f58787a139ba2ec4543752fb1395,49291,4,5,7,0,2,-1
0x6dc52faf20f8dbc369c5638dac8e338c78769eb3,683068,4,2,7,2,2,-1
0x6dd2bf1c7191875785a736ee136b175281b4a658,286314,6,5,6,0,3,-1
0x6dd30c14a865af5fe7002035b39ac559c3fef411,242976,3,5,-1,2,3,-1
0x6dd7446a6d3aa57097608d26a30e7681c9c0bd52,214627,8,9,-1,1,1,0
0x6dda596400bd2c7915db88680550d5405d0484bc,303694,1,1,2,2,2,0
0x6ddce0684429367834a8a0c341c71b51f8666756,318017,3,0,2,0,3,2
0x6ddefd4f09b2dafe21369bcb9d619e17c5dbc544,1210938,1,1,-1,2,2,4
0x6de3e88c9119af0cfe2880f9758d76aa95a9ec36,92092,5,7,-1,1,1,0
0x6de44cf84f220228a71ac6dd7f1bdc4f58521996,275818,4,5,7,0,2,-1
0x6de8747d2062e538b4d0da2dcba8def13d76031c,1295788,0,6,-1,3,0,-1
0x6de8b67276a4daf391f17c31117e6c9e7f10fcd3,287412,2,4,4,3,0,-1
0x6dea5eaf8257e5d0cc22295460882207794fb567,629972,4,0,2,2,2,2
0x6dedace8535f38dff36d521ed81bf8d6d9235747,377601,4,2,-1,2,2,-1
0x6df70baaeae978d0cba7afa3bc1f6fca6d31b101,278631,3,5,7,0,3,-1
0x6dfe06f342d290f20e83ee5b1ef039251255a43b,1289188,2,3,9,3,0,-1
0x6e018769a50510b1a63d2b423389c77c1a669fc8,234807,9,2,-1,0,4,-1
0x6e047f95575d01933534eb117e172a5c4c502954,317943,2,3,9,3,0,-1
0x6e073624229af21ba225ffe4092eadf007949435,93172,5,7,-1,1,1,0
0x6e096d5dcd8ed88732b94dcc8a074546641f377c,249554,0,6,1,2,2,-1
0x6e0c6bf243232bcfef85a88eb61062626ffc1e2a,116419,7,2,-1,1,2,-1
0x6e112b2a7176ac3b85d33ff8a90d8a5ebd2beedf,279463,8,8,1,1,1,4
0x6e1439897528baf2d3da007585836a64298ff854,111058,8,9,2,1,1,0
0x6e15b9387e084cf7b956444960df2f22e720c993,328703,2,5,-1,3,4,-1
0x6e1799764629fa3d9739fbbc0d9e2c2bab7ffb00,520274,3,5,-1,0,3,-1
0x6e1d1e68d3029e3c9a9d65a996fd1cf516103ddc,280168,9,5,-1,4,4,-1
0x6e1e98a222200df34d9d4c50cdcbade10b928c8d,814159,1,6,0,2,2,3
0x6e21bf964aecc806a1cb26c5ace81e430681b3f2,1313195,2,3,9,3,0,-1
0x6e2711b4650b6b52ff2a01d8efa52e0157561323,465105,3,2,-1,0,3,-1
0x6e2b24a61e632c3b5d6681525e82183bacad9a90,633408,4,5,7,0,3,-1
0x6e2c687c8716e8f9b522f8e06401fbbec7fdad81,813533,4,2,-1,2,2,-1
0x6e2e8082f34f953befbd808b6363c0b00408e29a,29535,4,2,-1,2,2,-1
0x6e315531a3deb793e12eb7ab197df496de994029,222133,1,6,-1,2,2,0
0x6e336d3cb91f3e9f04a2643b456883a0998bda93,266570,7,0,2,2,2,2
0x6e3be30e9da9a8ac92e9e82c49344a28aff0f354,47969,8,8,2,2,2,4
0x6e4576e5426e33663e6362d42a115b2abbef657c,506061,7,2,-1,2,2,-1
0x6e463d781bc16e3d6b4fb4bec5d5db3db18d8cf1,230995,4,2,-1,2,2,-1
0x6e53ef4c3d1ce2890801098be3f441b1c6d531c4,129322,7,8,-1,2,1,2
0x6e5489d1f64f8d4ae0c7bdb4e490fdc064894789,323470,7,2,7,2,3,-1
0x6e585e1927ea2630f203c25974a59ac243f8a9e5,318069,9,5,6,0,3,-1
0x6e5f7bd9b940287f6c9ae8a2ecfb93224a09cba5,877916,8,8,2,1,1,2
0x6e60f13531e3a4f946c5fb69c69e8e364e96327e,1379317,3,5,-1,0,3,-1
0x6e63a4caeccb4f341ee9c9175c9cc554bdb6d10b,599,5,7,-1,1,1,1
0x6e6a25978ef180c8414e306496d882318c42fdfd,296254,9,5,7,4,4,-1
0x6e6a8e41a8bda9a06a5f564a99f072cdf5345f9f,610146,4,2,7,0,2,-1
0x6e6c15d0bb1c658949e1d834f5f3780dbcb51d16,186044,1,1,2,2,2,4
0x6e6d58fb140c003ee285eed33eca704c47e48079,1083743,3,5,-1,0,3,-1
0x6e6ef74909914f9adaeb08a9f6b446d6d99a0e5c,321620,2,3,2,3,0,2
0x6e7a6f6195092e2e4b50670a6bd6b999fbcb94e8,116120,4,2,-1,2,2,-1
0x6e7d2471e744899387524f403e7febe297013caf,508658,4,2,7,0,2,-1
0x6e7d6b505deb2c67fb64ece9995a26b8ad70678f,32726,7,0,-1,1,1,2
0x6e7e7d4a5de017d4ee701170adf4975b73fa2708,786854,9,5,6,0,4,-1
0x6e833922b345fd3055daab1e43d45e77c5c97efc,90536,4,2,-1,2,2,-1
0x6e8ee4656308297ddfece05b32f12ac24b1608e2,375,4,2,7,0,3,-1
0x6e966d602bda64ff7fd7bfe31b1c244246947df9,635017,7,1,2,2,3,2
0x6e977c8155d914e7aa99331169939978a4d1b102,253475,1,1,-1,2,3,3
0x6e97c3d8575a2b39a70a27dfee8d4ff111d6eaec,263682,7,8,-1,2,2,4
0x6e9a88971e957abb41bae4e2677cae258f0c1e76,753640,4,2,-1,2,2,-1
0x6e9d71776869e65f24426bf13f77f237b92f9d4f,1273486,2,3,-1,3,0,-1
0x6e9e6ee4cd1f9ac58882f57b5f29022f2a49673f,678447,3,5,-1,0,3,-1
0x6ea78ead15f7fe7966eb74f23647d33bbb6e02f2,51417,3,2,-1,1,1,-1
0x6ea7d14e9dbf373cd238845442b2c54af6ff200b,1240670,2,3,8,3,0,-1
0x6ea96fc2aafd937bd222abc1297d1f47b29396f6,228939,4,0,2,0,3,2
0x6eaa184bafe79b7e5dcbc432e85947c99b7402c5,23200,8,9,2,1,1,4
0x6eb357501f7285c1b01b0548e9f5c4607b8607f6,317389,4,0,2,2,3,2
0x6eb534ed1329e991842b55be375abc63fe7c0e2b,47587,5,7,2,1,1,1
0x6ebbdeb99a63a094fc5869437e9c67ad9170f706,566123,8,8,-1,1,1,4
0x6ec14a14e28b14f8d0536719284a03d334b10d59,385862,8,8,2,2,1,2
0x6ec2997cf35457daa9de4cdc989c697d921b5285,18840,8,9,0,1,1,3
0x6ec515ddfe2ba0971087084595304d90de5d29fa,1182429,2,3,9,3,0,-1
0x6eca2c027f425a9138f1fbf799aa0d4f22a2a63b,367064,4,0,-1,2,2,2
0x6ecae358e99dfdd1abe900bebe5f775431c12324,11876,7,8,2,1,1,2
0x6ecd06781a91b794c6fc8bcfc6b85c04238fd6b4,1134949,3,5,-1,0,2,-1
0x6ecd5e7a81dcbb37c86744110402b01d8e1f6044,108096,6,2,7,2,3,-1
0x6ed118e0bf84884352486dac910c1f88aafe7556,112511,8,9,2,1,1,0
0x6ed36a9d53768be99493e698909c5f1a2f3efe8e,168149,2,4,5,3,4,-1
0x6ed487770e3065ab5ff038f757aade4a35601c43,550340,5,9,-1,1,1,0
0x6ed5a435495480774dfc44cc5bc85333f1b0646a,68837,5,7,-1,1,1,0
0x6edb53edfd126227a02903deb0f049032cfddaa3,13914,2,4,3,3,0,-1
0x6edbd013c7c54a919587a505827e751ec90eae9e,1206883,7,1,2,2,2,2
0x6edc2b60fc1c32064c56ca5260e824f36c1a80ec,1290773,4,2,-1,0,3,-1
0x6edd81f83436c54fecad4b01fd1d77f9c138932a,371529,3,2,-1,0,3,-1
0x6ee52ddbc80aaeef68023d484cf7f9444d10ea21,102582,8,9,-1,2,1,0
0x6ee864062aab4a7c878139d537e504c7af5f3e3c,318979,2,3,2,3,0,2
0x6ef4c5f389b8d44932b5c3cd32d97bd135fa62f8,566185,4,2,-1,0,3,-1
0x6efa7b45769842f83c926f4403d8a8417596e90b,56456,5,7,1,1,1,1
0x6f0072816c1d130c740a5c79d547a030c0c84fa2,892810,7,2,7,2,3,-1
0x6f10162cbf0c6f96f2ee97d7e86bc637f746d5ac,884371,6,5,-1,0,3,-1
0x6f1a21fbb911c988f24d14f799843b64aac246c2,278755,7,2,-1,1,1,-1
0x6f1ac601a10f4d41cf1194b02df57f9aa003b362,221740,4,2,-1,2,3,-1
0x6f1b676f35d0b371d3b65232cbc815ee2155ed38,621520,3,5,-1,4,4,-1
0x6f1d487c53f9f8a4ef1cdd0d400b3f06561103b4,1360061,2,4,4,3,0,-1
0x6f22649b860105d80c78a52b8437b53c4d074826,183491,6,0,-1,0,3,2
0x6f268a1e1797481ecc3fe5fac4782a9711093f34,1391223,7,2,-1,2,3,-1
0x6f2a059b899536f508e8a14c536424e4e87466a7,1217160,3,5,-1,0,3,-1
